value,optlen,family,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,0,,,,,,,syscall_access,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92230701180147,,,0,,,,,,,,
,,,1,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,36597066,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,36612066,,,0,,,,,,,,
,,,493,,,,,,,syscall_mkdir,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,41,,,,,,,,,3,,,3,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92230701195667,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230701210459,,,0,,,,,,,,
,,,416,,,,,,,syscall_open,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,36638837,,,0,,,,655426,,,,
,,,43360,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,36638993,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2128254840,,512,,,,,,,,,,,36651649,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92230701244000,,,0,,,,,,,,
,,,,,,,,2880,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2128251704,,2880,,,,,,,,,,,36662691,,,0,,,,,,,,
,,,493,,,,,,,syscall_mkdir,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,41,,,,,,,,,3,,,3,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92230701254990,,,0,,,,,,,,
,,,,,,,,47,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2128251648,,47,,,,,,,,,,,36672378,,,0,,,,,,,,
,,,416,,,,,,,syscall_open,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,36682691,,,0,,,,655426,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,36751024,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,3,,,3,,,,,,,,121,,,,,,,,,,,36966804,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,3,,,3,,,,,,,,121,,,,,,,,,,,36983262,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,3,,,3,,,,,,,,121,,,,,,,,,,,36989772,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,3,,,3,,,,,,,,121,,,,,,,,,,,36994720,,,0,,,,,,,,
,,,,,,,,,,syscall_getpid,,,,,0,,14054825162,,,systemd-journal,,,,,346392,,,,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,3,,,3,,,,,,,,121,,,,,,,,,,,37001804,,,0,,,,,,,,
,,,,,,,,128,,syscall_write,,,,,0,,14053665166,,,rs:main Q:Reg,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,9,,18,,,,,,,,,2,,,2,,,,,,1981937456,,128,,,,,,,,,,,37256490,,,0,,,,,,,,
,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,37734092,,,0,,,,673792,,,,
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92230702345297,,,0,,,,,,,,31592784
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230702406495,,,0,,,,,,,,31592784
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,37825133,,,0,,,,,,,,
,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,37857893,,,0,,,,673792,,,,
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92230702456807,,,0,,,,,,,,31625728
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230702479724,,,0,,,,,,,,31625728
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,37898102,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,37907841,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,655,,,,,,,,,,,37959195,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38012997,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38019507,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,38030028,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,20,,,,,,,,,,,38047788,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38058257,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38061538,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,38069663,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,19,,,,,,,,,,,38083986,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38091330,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38094663,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,38101903,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,127,,,,,,,,,,,38115236,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38122944,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38126069,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,38133465,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,390,,,,,,,,,,,38147111,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38202059,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38205444,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,38212423,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,65,,,,,,,,,,,38225548,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38235235,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38238413,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,38245912,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,55,,,,,,,,,,,38263308,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,31593616,,0,,,,,,,,,,,38268673,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38271798,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,38277475,,,0,,,,655360,,,,
,,,,,,,,4095,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2128247564,,259,,,,,,,,,,,38311537,,,0,,,,,,,,
,,,,,,,,3836,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2128247823,,0,,,,,,,,,,,38324714,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38327318,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,38368360,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38408724,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,38415495,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38450130,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,38456901,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38483724,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,38490026,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,38510599,,,0,,,,,,,,
,,,,,,,,,,sched_process_exit,,,,,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,15146,,,,,0,,,3,,,,,,,,,1,,,1,,modprobe8:0,,,,,,,,,,20,,,,,,,38895805,,,0,,,,,,,,
,,16,,,,,,,,syscall_socket,,,,,0,,14053665166,,,startTracing.sh,,,,,238440,,,,,,,,,,,,,,,3,,,,,,0,,,231,,,,,,,,,2,,,2,,,,,,,,-93,,,,,,,,,,,92230700350098,,,0,,,,,,9,,
,,,,,,,,,,syscall_setresuid,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,4294967295,,,,,,,,,,0,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230703684614,,4294967295,0,,,,,,,,
,,,,,,,,,,syscall_setresgid,,,,,0,,14053665166,,,sudoTracing.sh,4294967295,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92230703697843,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/passwd,,,,,39192366,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,5,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,39274189,,,0,,,,,,,,
,,,438,,,,,,,syscall_open,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,5,,,,,,/etc/passwd,,,,,39318355,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,5,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,39346480,,,0,,,,,,,,
,,,,,,,,,,syscall_setuid,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,0,,,,,,,,,,,,0,,,174,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230703942009,,,0,,,,,,,,
,,,,,,,,1,,syscall_read,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,3,,17,,,,,,,,,2,,,2,,,,,,2125711652,,-11,,,,,,,,,,,39366324,,,0,,,,,,,,
,,,,,,,,,,syscall_setgroups,,,,,0,,14053665166,,,sudoTracing.sh,,33497688,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,167,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230704011279,,,0,,,,,,,1,
,,,,,,,,,,syscall_setgid,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,175,,,,,,0,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230704021956,,,0,,,,,,,,
,,,,,1,,kworker/u8:0,,,sched_process_fork,,4026531836,15147,,0,,7022906455,15147,,kworker/u8:0,,,,,298888,,7342,,,,15147,,,,,,,,,,,,,,,0,,,9,,,,,,,,,1,,7342,1,,,,,kworker/u8:0,,,,,,,,,,4026531836,,,,39547000,,,0,,,,,,,,
,,,,,,,,,,sched_process_exec,,,,15147,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,15147,,,,,0,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,39820436,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230704541537,,,0,,,,,,,,
,,,4,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92230704576433,,,0,,,,,,,,
,,,3,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,40000644,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,40018665,,,0,,,,,,,,
,,,31072,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,40044654,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124953616,,512,,,,,,,,,,,40058300,,,0,,,,,,,,
,,,,,,,,1000,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124952360,,1000,,,,,,,,,,,40069967,,,0,,,,,,,,
,,,,,,,,45,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124952304,,45,,,,,,,,,,,40076164,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,40141893,,,0,,,,,,,,
,,,1,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,40171841,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,40188299,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230704786015,,,0,,,,,,,,
,,,31072,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,40216424,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124953464,,512,,,,,,,,,,,40227622,,,0,,,,,,,,
,,,,,,,,2880,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124950328,,2880,,,,,,,,,,,40238091,,,0,,,,,,,,
,,,,,,,,47,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2124950272,,47,,,,,,,,,,,40247570,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,40324184,,,0,,,,,,,,
,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,41198451,,,0,,,,673792,,,,
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92230705803094,,,0,,,,,,,,10813776
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230705864812,,,0,,,,,,,,10813776
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,41283294,,,0,,,,,,,,
